id,slug,name,address,description,lat,lon,website,is_farm,is_foodartisan,is_distributor
7447008,branched-oak-farm,Branched Oak Farm,"17015 NW 70th St, Raymond, NE 68428","Branched Oak Farm, tucked away in the hills of eastern Nebraska known as the Bohemian Alps, started when Doug set up shop on his own in 1991. After he married Krista and she moved with him to the farm in 1999, they began raising grass-fed beef and free-range chickens.
It wasn't long before the folks already buying chickens, eggs and beef asked for milk. This led Doug and Krista to buy some Jerseys, build a dairy facility, and start milking. But it didn’t stop there. After some discussion with their friends, Charuth and Kevin Loth, they decided to join forces and start making cheese. Charuth had goats and would produce goat cheese under another label, ShadowBrook Farm’s Dutch Girl Creamery, and Krista would produce cow milk cheese under the Branched Oak Farm name. Through this collaboration came Krista and Charuth’s own corporation – Farmstead First.
Fast-forward to 2009 and Branched Oak Farm is now a fully functioning, certified-organic, grass-based dairy specializing in creating farmstead cheeses.",40.977094,-96.817276,www.branchedoakfarm.com,1,0,0
7450062,lazy-lady-farm,Lazy Lady Farm,"973 Snyderbrook Rd., Westfield, Vt 05874","Since 1987, Lazy Lady Farm has utilized organic practices for their herd of Alpine does form which they make award winning cheese!",44.8666667,-72.4466667,http://www.lazyladyfarm.net/,1,1,0
7455012,robinette-farms,Robinette Farms,"17675 SW 14th, Martell, NE 68404","Robinette Farms is a diversified farm in Martell, Nebraska, 15 minutes southwest of our capital city of Lincoln. We grow over 80 varieties of vegetables without the use of synthetic pesticides, herbicides or fertilizers.  In addition to vegetables, we have a small herd of sheep, a flock of laying hens, a handful of hogs, and two honeybee hives.

We offer a Community Supported Agriculture (CSA) program, and sell our produce at Lincoln Farmers' Markets and to local restaurants. Through our seven-month internship program, we aim to train future small-scale farmers by giving them both 'in the field' instruction as well as weekly 'classroom' discussions.

Our goal is to build a business that supports our family, reduces our negative impact on the environment, and educates our community about the food we eat and enjoy.",40.637765,-96.743286,www.robinettefarms.com/,1,0,0
7467030,boyden-farm,Boyden Farm,Vermont Routes 15 & 104 Cambridge VT USA 05444,Boyden is transitioning to 100% grass fed beef.,44.6471489,-72.8885377,http://www.boydenbeef.com/,1,0,0
7470005,fowl-mountain-farm,Fowl Mountain Farm,Dummerston Vermont,,42.9225,-72.5777778,,1,0,0
7475012,phoenix-gardens-llc,"Phoenix Gardens, LLC","1180 Hiram Davis Road Lawrenceville, GA 30045","Keeping sustainability in mind, the Washington's have an extensive farm with more land in a neighboring county.  While they are most proud of their numerous varieties of heirloom tomatoes, they also have beautiful leafy lettuce and enjoy experimenting with citrus and even artichokes!  Due to the rocky land, they have been successful with raised beds and allow the chickens to help maintain the nutrient levels.  While the ducks and chickens are not free range due to the destruction of the vegetables, they are still given ample room to roam about and delicious vegetables to snack on!",33.937028,-83.932565,http://www.phoenixgardens.net/,1,0,0
7485016,thankful-harvest,Thankful Harvest,"Holstein, IA",,42.4891531,-95.545003,www.thankfulharvest.com,1,0,0
7559024,parker-pastures,Parker Pastures,"379 County Road 14, Gunnison, CO 81230","Nourishing our Community. Nourishing our Lands. Parker Pastures' Headquarters is Gunnison's own Van Tuyl Community Ranch.  We are trained in and practice Holistic Management which means we create healthy soils, healthy plants, healthy animals, healthy foods, healthy people, and a healthy community!",38.564861,-106.937714,www.parkerlandmanagement.com/,1,0,0
7571022,fresh-roots-farm,Fresh Roots Farm,"1260 Foster Street Atlanta, GA 30318","With an interest in sustainable community development, Fresh Roots Farm finds land plots throughout Atlanta to establish small farms to support a CSA and famers markets.  With the third farm being established and plans for a fourth and fifth, Fresh Roots Farm is growing and eager to support other young farmers in their quest to also start small farms of their own!",33.7857949,-84.4148202,http://www.freshrootsfarm.com/FreshRoots.aspx,1,0,0
7581002,coyote-creek-organic-farm-feed-mill,Coyote Creek Organic Farm & Feed Mill,"13817 Klaus Lane, Elgin, TX 78621","We sell pasture-raised organic eggs and 100% certified organic non-GMO livestock feeds.  All of our eggs are raised locally in Central Texas and we are 100% committed to sustainable, organic farming with as low of a carbon footprint as possible.  In addition to grass and bugs from the pasture, our chickens eat 100% organic feed that is freshly milled on our farm at Coyote Creek Organic Feed Mill.",30.36198,-97.428517,www.CoyoteCreekFarm.org,1,1,0
7589027,grassroots-farms,Grassroots Farms,"Between, GA","Pasture-Based.  Our animals live and grow on lush, green, pasture.  Family run farm in Walton County, GA, just outside of Loganville and Monroe.  We specialize in pasture raised chicken and quail.  Both meat and eggs available.  We supply some of the top chefs in Georgia as well as numerous markets.  No hormones nor antibiotics are used, this is REAL food.",33.8176113,-83.8074003,www.gapasturedpoultry.com,1,0,0
7593035,pure-luck-farm-and-dairy,Pure Luck Farm and Dairy,"101 Twin Oaks Trl  Dripping Springs, TX 78620","Organic dairy farm, Alpine-Nubian goats, making premium, award-winning goat cheeses.",30.227593,-98.1657873,http://www.purelucktexas.com/,1,1,0
7593070,swede-goat-dairy-farm,Swede Goat Dairy Farm,"26373 W. Brooks Road  Waller, TX 77484","Swede Farm offers goat milk that is non-homogenized and low-temperature pasturized. They also offer other goats milk products such as chevre, feta, yogurt, kefir, and chocolate truffles.",30.214056,-95.939269,,1,0,0
7606010,pasture-prime-family-farm,Pasture Prime Family Farm,"4141 SE 180th St. Summerfield, FL 34491","Specializing in Wagyu cattle, milk-fed free-range chickens, and Mangalitsa pigs, you can't find better products than at Pasture Prime. We also offer free-range turkeys and Berkshire Pigs. You can find our products all over Central Florida or order through our website and get it delivered to your door! One bite and you'll be hooked.",28.960224,-82.0806292,http://www.pastureprimewagyu.com/,1,0,0
7615009,coon-rock-farm,coon rock farm,"1021 Dimmocks Mill Road, Hillsborough, NC 27278","Coon Rock Farm is a sustainable family farm providing garden crops and pasture raised antibiotic and hormone free chicken, eggs, pigs, lamb and goat on 55 acres nestled along a bend in the Eno River just outside of Hillsborough, NC. We concentrate on sustainably and bio-dynamically taking care of the land while letting it take care of us. Our vegetables are mostly heirloom varieties and raised without chemicals of any kind. Our animals are pastured raised and grass fed and never given antibiotics or hormones. Our chickens are heritage breeds that provide both meat and eggs and are completely free range.",36.065313,-79.127272,http://coonrockfarm.com,1,0,0
7622058,provenance-farm,Provenance Farm,"32897 Fern Road, PO BOX 1346, Philomath, OR, 97370","Provenance Farm is a pasture-based multi-species farm nestled in the heart of Oregon’s Willamette Valley. Our livestock are always pastured on fresh forage, have room to roam and the ability to express themselves according to their nature. We work hard to raise animals in a socially, economically and environmentally responsible manner and are proud to share the finished product — excellent beef, lamb, chicken, turkey and eggs — with our community.",44.530799,-123.365889,http://provenancefarm.com,1,0,0
7627007,noring-farms,Noring Farms,"200 Glass Springs Road Covington, GA 30014","Our original customers were local restaurants and we have expanded to serving local area Farmer's Markets, such as Decatur, Emory, Grant Park, Covington, Brookhaven, John's Creek and local residents with our ""Farm to Door"" project that provides our customers with fresh produce, eggs and homemade treats of their choosing on a  weekly basis.",33.5104904,-83.8454659,http://www.noringspecialtyproduce.com/default.html,1,0,0
7627048,prather-ranch,Prather Ranch,"Macdoel, CA","Certified Humanely Raised and Handled and third party inspected annually by Farm Animal Care. Cows are fed a diet of grass and finished with barley, chopped hay, and rice bran.",41.8268154,-122.0052851,http://www.pratherranch.com/,1,0,0
7632002,naegelin-farm,Naegelin Farm,"1781 Duck Pond Rd. Lytle, TX 78052","Naegelin Farm offers fresh pastured pork and beef, as well as poultry, goat, lamb, and eggs.",29.1835709,-98.7442479,http://www.naegelinfarms.com/,1,0,0
